"DateTime","Players","Average Players"
"2026-02-22 00:00:00",20499,26081
"2026-02-22 01:00:00",19347,25965
"2026-02-22 02:00:00",19677,25887
"2026-02-22 03:00:00",19913,25822
"2026-02-22 04:00:00",20223,25752
"2026-02-22 05:00:00",21145,25674
"2026-02-22 06:00:00",21933,25590
"2026-02-22 07:00:00",22709,25501
"2026-02-22 08:00:00",23699,25407
"2026-02-22 09:00:00",24640,25302
"2026-02-22 10:00:00",26284,25165
"2026-02-22 11:00:00",29301,25013
"2026-02-22 12:00:00",32167,24834
"2026-02-22 13:00:00",34355,24630
"2026-02-22 14:00:00",34825,24408
"2026-02-22 15:00:00",34527,24178
"2026-02-22 16:00:00",33602,23950
"2026-02-22 17:00:00",32041,23721
"2026-02-22 18:00:00",30583,23511
"2026-02-22 19:00:00",29361,23297
"2026-02-22 20:00:00",27784,23093
"2026-02-22 21:00:00",25040,22904
"2026-02-22 22:00:00",22488,22747
"2026-02-22 23:00:00",19805,22596
"2026-02-23 00:00:00",17901,22484
"2026-02-23 01:00:00",17670,22407
"2026-02-23 02:00:00",18307,22343
"2026-02-23 03:00:00",18404,22276
"2026-02-23 04:00:00",18502,22209
"2026-02-23 05:00:00",19251,22146
"2026-02-23 06:00:00",19887,22083
"2026-02-23 07:00:00",20495,22008
"2026-02-23 08:00:00",21189,21931
"2026-02-23 09:00:00",21282,21833
"2026-02-23 10:00:00",22457,21755
"2026-02-23 11:00:00",24728,21683
"2026-02-23 12:00:00",26906,21625
"2026-02-23 13:00:00",28609,21578
"2026-02-23 14:00:00",28874,21514
"2026-02-23 15:00:00",28651,21457
"2026-02-23 16:00:00",27729,21399
"2026-02-23 17:00:00",26644,21341
"2026-02-23 18:00:00",25131,21283
"2026-02-23 19:00:00",24175,21241
"2026-02-23 20:00:00",23052,21204
"2026-02-23 21:00:00",21142,21167
"2026-02-23 22:00:00",18840,21134
"2026-02-23 23:00:00",17000,21112
"2026-02-24 00:00:00",15916,21093
"2026-02-24 01:00:00",16015,21062
"2026-02-24 02:00:00",16574,21041
"2026-02-24 03:00:00",16683,21027
"2026-02-24 04:00:00",16884,21012
