"DateTime","Players","Average Players"
"2026-02-22 00:00:00",33691,45615
"2026-02-22 01:00:00",35305,45604
"2026-02-22 02:00:00",37976,45563
"2026-02-22 03:00:00",39658,45479
"2026-02-22 04:00:00",41411,45338
"2026-02-22 05:00:00",43363,45141
"2026-02-22 06:00:00",44380,44914
"2026-02-22 07:00:00",45159,44675
"2026-02-22 08:00:00",45466,44429
"2026-02-22 09:00:00",45489,44194
"2026-02-22 10:00:00",46567,43960
"2026-02-22 11:00:00",49872,43725
"2026-02-22 12:00:00",54267,43511
"2026-02-22 13:00:00",57656,43280
"2026-02-22 14:00:00",58738,42999
"2026-02-22 15:00:00",58499,42678
"2026-02-22 16:00:00",55648,42307
"2026-02-22 17:00:00",51660,41878
"2026-02-22 18:00:00",47921,41419
"2026-02-22 19:00:00",44811,40979
"2026-02-22 20:00:00",42878,40569
"2026-02-22 21:00:00",40720,40166
"2026-02-22 22:00:00",38212,39776
"2026-02-22 23:00:00",35420,39401
"2026-02-23 00:00:00",33783,39098
"2026-02-23 01:00:00",34588,38863
"2026-02-23 02:00:00",36198,38672
"2026-02-23 03:00:00",36409,38495
"2026-02-23 04:00:00",36736,38325
"2026-02-23 05:00:00",37942,38132
"2026-02-23 06:00:00",38611,37922
"2026-02-23 07:00:00",39180,37699
"2026-02-23 08:00:00",39723,37485
"2026-02-23 09:00:00",39746,37266
"2026-02-23 10:00:00",40685,37061
"2026-02-23 11:00:00",44321,36900
"2026-02-23 12:00:00",48206,36783
"2026-02-23 13:00:00",50309,36691
"2026-02-23 14:00:00",50379,36626
"2026-02-23 15:00:00",48999,36570
"2026-02-23 16:00:00",44797,36524
"2026-02-23 17:00:00",40162,36471
"2026-02-23 18:00:00",36981,36400
"2026-02-23 19:00:00",34611,36319
"2026-02-23 20:00:00",32906,36236
"2026-02-23 21:00:00",31114,36145
"2026-02-23 22:00:00",29067,36055
"2026-02-23 23:00:00",27684,35974
"2026-02-24 00:00:00",27746,35894
"2026-02-24 01:00:00",29679,35814
"2026-02-24 02:00:00",31663,35735
"2026-02-24 03:00:00",32111,35652
"2026-02-24 04:00:00",31904,35569
"2026-02-24 05:00:00",32698,35508
"2026-02-24 06:00:00",33033,35433
"2026-02-24 07:00:00",33829,35368
"2026-02-24 08:00:00",34270,35294
"2026-02-24 09:00:00",34622,35221
"2026-02-24 10:00:00",36673,35150
"2026-02-24 11:00:00",41431,35085
"2026-02-24 12:00:00",46047,35012
"2026-02-24 13:00:00",48900,34941
"2026-02-24 14:00:00",49264,34866
"2026-02-24 15:00:00",48246,34794
