"DateTime","Players","Average Players"
"2026-02-23 00:00:00",1971,2488
"2026-02-23 01:00:00",1669,2476
"2026-02-23 02:00:00",1476,2464
"2026-02-23 03:00:00",1399,2455
"2026-02-23 04:00:00",1297,2446
"2026-02-23 05:00:00",1282,2439
"2026-02-23 06:00:00",1412,2429
"2026-02-23 07:00:00",1729,2421
"2026-02-23 08:00:00",1994,2408
"2026-02-23 09:00:00",2190,2394
"2026-02-23 10:00:00",2439,2380
"2026-02-23 11:00:00",2498,2364
"2026-02-23 12:00:00",2633,2353
"2026-02-23 13:00:00",2810,2344
"2026-02-23 14:00:00",2992,2334
"2026-02-23 15:00:00",3258,2327
"2026-02-23 16:00:00",3486,2320
"2026-02-23 17:00:00",3606,2312
"2026-02-23 18:00:00",3797,2307
"2026-02-23 19:00:00",3813,2300
"2026-02-23 20:00:00",3674,2293
"2026-02-23 21:00:00",3345,2290
"2026-02-23 22:00:00",2747,2287
"2026-02-23 23:00:00",2192,2282
"2026-02-24 00:00:00",1704,2280
"2026-02-24 01:00:00",1405,2280
"2026-02-24 02:00:00",1302,2281
"2026-02-24 03:00:00",1221,2281
"2026-02-24 04:00:00",1160,2279
"2026-02-24 05:00:00",1077,2277
"2026-02-24 06:00:00",1228,2279
"2026-02-24 07:00:00",1441,2277
"2026-02-24 08:00:00",1658,2275
"2026-02-24 09:00:00",1861,2274
"2026-02-24 10:00:00",2038,2271
"2026-02-24 11:00:00",2217,2269
"2026-02-24 12:00:00",2410,2266
"2026-02-24 13:00:00",2553,2262
"2026-02-24 14:00:00",2789,2260
"2026-02-24 15:00:00",3038,2256
"2026-02-24 16:00:00",3252,2252
"2026-02-24 17:00:00",3449,2249
"2026-02-24 18:00:00",3580,2246
"2026-02-24 19:00:00",3598,2243
"2026-02-24 20:00:00",3562,2239
"2026-02-24 21:00:00",3240,2236
"2026-02-24 22:00:00",2630,2232
"2026-02-24 23:00:00",2140,2231
"2026-02-25 00:00:00",1722,2228
"2026-02-25 01:00:00",1417,2225
"2026-02-25 02:00:00",1298,2224
"2026-02-25 03:00:00",1178,2221
"2026-02-25 04:00:00",1124,2219
"2026-02-25 05:00:00",1120,2218
"2026-02-25 06:00:00",1181,2216
"2026-02-25 07:00:00",1408,2216
"2026-02-25 08:00:00",1636,2215
"2026-02-25 09:00:00",1802,2214
"2026-02-25 10:00:00",1997,2213
"2026-02-25 11:00:00",2155,2213
"2026-02-25 12:00:00",2331,2211
"2026-02-25 13:00:00",2495,2208
"2026-02-25 14:00:00",2708,2204
"2026-02-25 15:00:00",2946,2203
"2026-02-25 16:00:00",3178,2202
"2026-02-25 17:00:00",3374,2201
"2026-02-25 18:00:00",3513,2199
"2026-02-25 19:00:00",3523,2197
"2026-02-25 20:00:00",3474,2195
"2026-02-25 21:00:00",3144,2192
"2026-02-25 22:00:00",2608,2189
"2026-02-25 23:00:00",2075,2189
"2026-02-26 00:00:00",1637,2188
"2026-02-26 01:00:00",1375,2188
"2026-02-26 02:00:00",1222,2187
"2026-02-26 03:00:00",1128,2189
"2026-02-26 04:00:00",1101,2189
"2026-02-26 05:00:00",1069,2187
"2026-02-26 06:00:00",1183,2187
"2026-02-26 07:00:00",1390,2186
"2026-02-26 08:00:00",1604,2184
"2026-02-26 09:00:00",1790,2184
"2026-02-26 10:00:00",1988,2188
"2026-02-26 11:00:00",2107,2191
"2026-02-26 12:00:00",2257,2193
"2026-02-26 13:00:00",2407,2197
"2026-02-26 14:00:00",2666,2203
