"DateTime","Players","Average Players"
"2026-02-22 00:00:00",111058,310113
"2026-02-22 01:00:00",110394,309239
"2026-02-22 02:00:00",138976,308919
"2026-02-22 03:00:00",159641,308870
"2026-02-22 04:00:00",198301,308827
"2026-02-22 05:00:00",263061,308866
"2026-02-22 06:00:00",325726,309200
"2026-02-22 07:00:00",363259,309690
"2026-02-22 08:00:00",368792,310236
"2026-02-22 09:00:00",363779,310728
"2026-02-22 10:00:00",351806,311094
"2026-02-22 11:00:00",428026,311494
"2026-02-22 12:00:00",515815,312643
"2026-02-22 13:00:00",560741,314088
"2026-02-22 14:00:00",560738,315028
"2026-02-22 15:00:00",525837,315827
"2026-02-22 16:00:00",437086,315423
"2026-02-22 17:00:00",361523,314153
"2026-02-22 18:00:00",309649,312671
"2026-02-22 19:00:00",269514,311235
"2026-02-22 20:00:00",238122,309929
"2026-02-22 21:00:00",199786,308640
"2026-02-22 22:00:00",159306,307396
"2026-02-22 23:00:00",121768,306267
"2026-02-23 00:00:00",96517,305659
"2026-02-23 01:00:00",108521,305260
"2026-02-23 02:00:00",142975,304931
"2026-02-23 03:00:00",162648,304455
"2026-02-23 04:00:00",201408,303920
"2026-02-23 05:00:00",271384,303291
"2026-02-23 06:00:00",336578,302011
"2026-02-23 07:00:00",375205,300063
"2026-02-23 08:00:00",379473,297830
"2026-02-23 09:00:00",371690,295598
"2026-02-23 10:00:00",358230,293504
"2026-02-23 11:00:00",450013,292412
"2026-02-23 12:00:00",543598,291933
"2026-02-23 13:00:00",576196,292311
"2026-02-23 14:00:00",573782,293184
"2026-02-23 15:00:00",512111,294009
"2026-02-23 16:00:00",404383,294559
"2026-02-23 17:00:00",325146,294634
"2026-02-23 18:00:00",275559,294508
"2026-02-23 19:00:00",239556,294410
"2026-02-23 20:00:00",209739,294377
"2026-02-23 21:00:00",173734,294264
"2026-02-23 22:00:00",137256,294133
"2026-02-23 23:00:00",107028,294003
"2026-02-24 00:00:00",86531,293893
"2026-02-24 01:00:00",100073,293644
"2026-02-24 02:00:00",130843,290454
"2026-02-24 03:00:00",148993,286128
"2026-02-24 04:00:00",185163,281261
"2026-02-24 05:00:00",238653,280168
"2026-02-24 06:00:00",286965,279987
"2026-02-24 07:00:00",318340,280041
"2026-02-24 08:00:00",322552,280200
"2026-02-24 09:00:00",318154,280469
"2026-02-24 10:00:00",328974,280813
"2026-02-24 11:00:00",435769,281233
"2026-02-24 12:00:00",551543,281948
"2026-02-24 13:00:00",596770,283020
"2026-02-24 14:00:00",594627,284199
"2026-02-24 15:00:00",527168,285442
"2026-02-24 16:00:00",407728,286588
"2026-02-24 17:00:00",323373,287385
"2026-02-24 18:00:00",274304,287848
"2026-02-24 19:00:00",239967,288196
"2026-02-24 20:00:00",208014,288484
"2026-02-24 21:00:00",171368,288518
"2026-02-24 22:00:00",134490,288486
"2026-02-24 23:00:00",104459,288481
"2026-02-25 00:00:00",80326,288590
"2026-02-25 01:00:00",18456,288621
"2026-02-25 02:00:00",19845,291287
"2026-02-25 03:00:00",23971,294904
"2026-02-25 04:00:00",158612,299391
"2026-02-25 05:00:00",237061,300222
"2026-02-25 06:00:00",292180,300128
"2026-02-25 07:00:00",326449,299947
"2026-02-25 08:00:00",333436,299770
"2026-02-25 09:00:00",329135,299553
"2026-02-25 10:00:00",340750,299261
"2026-02-25 11:00:00",453360,299274
"2026-02-25 12:00:00",577383,299518
"2026-02-25 13:00:00",625406,299924
"2026-02-25 14:00:00",625500,300467
"2026-02-25 15:00:00",556627,300941
"2026-02-25 16:00:00",428595,301262
"2026-02-25 17:00:00",335449,301507
"2026-02-25 18:00:00",283216,301701
"2026-02-25 19:00:00",247542,301825
"2026-02-25 20:00:00",208979,301805
"2026-02-25 21:00:00",170600,301894
"2026-02-25 22:00:00",134453,302005
"2026-02-25 23:00:00",107848,302143
"2026-02-26 00:00:00",89854,302247
"2026-02-26 01:00:00",101776,302654
"2026-02-26 02:00:00",130693,303195
"2026-02-26 03:00:00",147551,303817
"2026-02-26 04:00:00",181901,304005
"2026-02-26 05:00:00",234798,304080
"2026-02-26 06:00:00",287210,304115
"2026-02-26 07:00:00",321221,304081
"2026-02-26 08:00:00",327082,304007
"2026-02-26 09:00:00",320607,303943
"2026-02-26 10:00:00",339649,303989
"2026-02-26 11:00:00",457426,304019
"2026-02-26 12:00:00",585382,304145
"2026-02-26 13:00:00",636778,304550
"2026-02-26 14:00:00",635148,305287
"2026-02-26 15:00:00",563187,306006
"2026-02-26 16:00:00",434238,307125
"2026-02-26 17:00:00",340097,308150
"2026-02-26 18:00:00",286153,308928
"2026-02-26 19:00:00",247433,309476
"2026-02-26 20:00:00",212097,309929
"2026-02-26 21:00:00",174242,310567
"2026-02-26 22:00:00",138344,311481
"2026-02-26 23:00:00",109917,312490
"2026-02-27 00:00:00",89162,313275
"2026-02-27 01:00:00",100333,313793
"2026-02-27 02:00:00",129218,314047
"2026-02-27 03:00:00",149231,314385
"2026-02-27 04:00:00",184375,314765
"2026-02-27 05:00:00",236634,315301
"2026-02-27 06:00:00",287169,316094
"2026-02-27 07:00:00",320282,317089
"2026-02-27 08:00:00",326782,318294
"2026-02-27 09:00:00",322184,319551
"2026-02-27 10:00:00",339902,320645
"2026-02-27 11:00:00",459714,321655
"2026-02-27 12:00:00",594907,322618
"2026-02-27 13:00:00",655945,323624
"2026-02-27 14:00:00",654394,325040
"2026-02-27 15:00:00",593926,326633
"2026-02-27 16:00:00",462607,328858
"2026-02-27 17:00:00",361824,331462
"2026-02-27 18:00:00",301966,333644
"2026-02-27 19:00:00",259981,335144
"2026-02-27 20:00:00",229868,336201
