"DateTime","Players","Average Players"
"2026-02-23 00:00:00",1711,2352
"2026-02-23 01:00:00",1776,2339
"2026-02-23 02:00:00",1896,2331
"2026-02-23 03:00:00",1883,2322
"2026-02-23 04:00:00",1862,2314
"2026-02-23 05:00:00",2031,2302
"2026-02-23 06:00:00",2088,2288
"2026-02-23 07:00:00",2154,2275
"2026-02-23 08:00:00",2160,2262
"2026-02-23 09:00:00",2165,2248
"2026-02-23 10:00:00",2121,2232
"2026-02-23 11:00:00",2583,2223
"2026-02-23 12:00:00",3257,2212
"2026-02-23 13:00:00",3473,2196
"2026-02-23 14:00:00",3436,2183
"2026-02-23 15:00:00",3180,2170
"2026-02-23 16:00:00",2833,2159
"2026-02-23 17:00:00",2539,2148
"2026-02-23 18:00:00",2455,2138
"2026-02-23 19:00:00",2538,2132
"2026-02-23 20:00:00",2560,2125
"2026-02-23 21:00:00",2341,2115
"2026-02-23 22:00:00",1926,2111
"2026-02-23 23:00:00",1473,2108
"2026-02-24 00:00:00",1420,2111
"2026-02-24 01:00:00",1606,2107
"2026-02-24 02:00:00",1701,2105
"2026-02-24 03:00:00",1706,2105
"2026-02-24 04:00:00",1565,2106
"2026-02-24 05:00:00",1710,2109
"2026-02-24 06:00:00",1779,2105
"2026-02-24 07:00:00",1842,2099
"2026-02-24 08:00:00",1821,2090
"2026-02-24 09:00:00",1785,2084
"2026-02-24 10:00:00",1881,2079
"2026-02-24 11:00:00",2291,2074
"2026-02-24 12:00:00",2828,2071
"2026-02-24 13:00:00",3117,2066
"2026-02-24 14:00:00",3094,2058
"2026-02-24 15:00:00",2889,2054
"2026-02-24 16:00:00",2534,2053
"2026-02-24 17:00:00",2283,2054
"2026-02-24 18:00:00",2308,2052
"2026-02-24 19:00:00",2336,2049
"2026-02-24 20:00:00",2327,2048
"2026-02-24 21:00:00",2246,2047
"2026-02-24 22:00:00",1862,2045
"2026-02-24 23:00:00",1541,2045
"2026-02-25 00:00:00",1337,2042
"2026-02-25 01:00:00",1536,2040
"2026-02-25 02:00:00",1722,2037
"2026-02-25 03:00:00",1712,2032
"2026-02-25 04:00:00",1667,2027
"2026-02-25 05:00:00",1596,2021
"2026-02-25 06:00:00",1646,2020
"2026-02-25 07:00:00",1631,2021
"2026-02-25 08:00:00",1689,2024
"2026-02-25 09:00:00",1656,2028
"2026-02-25 10:00:00",1755,2032
"2026-02-25 11:00:00",2251,2034
"2026-02-25 12:00:00",2703,2033
"2026-02-25 13:00:00",2938,2035
"2026-02-25 14:00:00",3007,2037
"2026-02-25 15:00:00",2870,2037
"2026-02-25 16:00:00",2560,2035
"2026-02-25 17:00:00",2248,2034
"2026-02-25 18:00:00",2237,2037
"2026-02-25 19:00:00",2317,2037
"2026-02-25 20:00:00",2312,2033
"2026-02-25 21:00:00",2209,2031
"2026-02-25 22:00:00",1850,2030
"2026-02-25 23:00:00",1455,2029
"2026-02-26 00:00:00",1290,2026
"2026-02-26 01:00:00",1474,2026
"2026-02-26 02:00:00",1577,2022
"2026-02-26 03:00:00",1576,2022
"2026-02-26 04:00:00",1529,2022
"2026-02-26 05:00:00",1561,2021
"2026-02-26 06:00:00",1678,2020
"2026-02-26 07:00:00",1730,2018
"2026-02-26 08:00:00",1798,2017
"2026-02-26 09:00:00",1775,2013
"2026-02-26 10:00:00",1801,2011
"2026-02-26 11:00:00",2242,2009
"2026-02-26 12:00:00",2780,2008
"2026-02-26 13:00:00",2989,2007
"2026-02-26 14:00:00",2995,2010
"2026-02-26 15:00:00",2836,2016
"2026-02-26 16:00:00",2514,2022
"2026-02-26 17:00:00",2347,2029
"2026-02-26 18:00:00",2230,2028
"2026-02-26 19:00:00",2230,2033
"2026-02-26 20:00:00",2263,2038
"2026-02-26 21:00:00",2162,2045
"2026-02-26 22:00:00",1840,2055
"2026-02-26 23:00:00",1390,2067
"2026-02-27 00:00:00",1291,2084
"2026-02-27 01:00:00",1383,2094
"2026-02-27 02:00:00",1585,2100
"2026-02-27 03:00:00",1600,2104
"2026-02-27 04:00:00",1508,2112
"2026-02-27 05:00:00",1522,2123
"2026-02-27 06:00:00",1618,2136
"2026-02-27 07:00:00",1681,2148
