"DateTime","Players","Average Players"
"2026-02-22 00:00:00",7203,6789
"2026-02-22 01:00:00",6968,6802
"2026-02-22 02:00:00",6899,6809
"2026-02-22 03:00:00",6840,6811
"2026-02-22 04:00:00",6417,6791
"2026-02-22 05:00:00",5789,6758
"2026-02-22 06:00:00",5012,6721
"2026-02-22 07:00:00",4329,6683
"2026-02-22 08:00:00",3990,6650
"2026-02-22 09:00:00",4136,6622
"2026-02-22 10:00:00",4484,6590
"2026-02-22 11:00:00",4863,6548
"2026-02-22 12:00:00",5547,6499
"2026-02-22 13:00:00",6194,6441
"2026-02-22 14:00:00",6908,6375
"2026-02-22 15:00:00",7460,6296
"2026-02-22 16:00:00",7914,6216
"2026-02-22 17:00:00",8512,6141
"2026-02-22 18:00:00",8988,6068
"2026-02-22 19:00:00",9310,6000
"2026-02-22 20:00:00",9374,5929
"2026-02-22 21:00:00",9150,5856
"2026-02-22 22:00:00",8687,5785
"2026-02-22 23:00:00",7955,5712
"2026-02-23 00:00:00",7506,5648
"2026-02-23 01:00:00",7143,5600
"2026-02-23 02:00:00",6932,5573
"2026-02-23 03:00:00",6370,5553
"2026-02-23 04:00:00",5660,5543
"2026-02-23 05:00:00",4924,5537
"2026-02-23 06:00:00",4168,5528
"2026-02-23 07:00:00",3620,5517
"2026-02-23 08:00:00",3384,5507
"2026-02-23 09:00:00",3413,5500
"2026-02-23 10:00:00",3514,5493
"2026-02-23 11:00:00",3700,5486
"2026-02-23 12:00:00",4147,5478
"2026-02-23 13:00:00",4561,5463
"2026-02-23 14:00:00",4946,5448
"2026-02-23 15:00:00",5453,5431
"2026-02-23 16:00:00",6012,5417
"2026-02-23 17:00:00",6611,5397
"2026-02-23 18:00:00",7224,5372
"2026-02-23 19:00:00",7439,5346
"2026-02-23 20:00:00",7478,5321
"2026-02-23 21:00:00",7308,5296
"2026-02-23 22:00:00",6784,5275
"2026-02-23 23:00:00",6338,5257
"2026-02-24 00:00:00",6258,5242
"2026-02-24 01:00:00",6425,5226
"2026-02-24 02:00:00",6423,5207
"2026-02-24 03:00:00",6103,5191
"2026-02-24 04:00:00",5492,5179
"2026-02-24 05:00:00",4694,5166
"2026-02-24 06:00:00",3886,5154
"2026-02-24 07:00:00",3372,5151
"2026-02-24 08:00:00",3201,5148
"2026-02-24 09:00:00",3223,5139
"2026-02-24 10:00:00",3362,5134
"2026-02-24 11:00:00",3533,5129
"2026-02-24 12:00:00",3835,5125
"2026-02-24 13:00:00",4243,5118
"2026-02-24 14:00:00",4602,5112
"2026-02-24 15:00:00",5164,5105
"2026-02-24 16:00:00",5592,5089
"2026-02-24 17:00:00",6062,5072
"2026-02-24 18:00:00",6642,5058
"2026-02-24 19:00:00",6906,5040
"2026-02-24 20:00:00",6954,5022
"2026-02-24 21:00:00",6869,5005
"2026-02-24 22:00:00",6406,4988
"2026-02-24 23:00:00",6035,4970
"2026-02-25 00:00:00",5882,4954
"2026-02-25 01:00:00",5975,4948
"2026-02-25 02:00:00",6007,4943
"2026-02-25 03:00:00",5791,4937
"2026-02-25 04:00:00",5167,4929
"2026-02-25 05:00:00",4408,4921
"2026-02-25 06:00:00",3815,4917
"2026-02-25 07:00:00",3293,4911
"2026-02-25 08:00:00",2961,4904
"2026-02-25 09:00:00",3094,4905
"2026-02-25 10:00:00",3240,4898
"2026-02-25 11:00:00",3436,4891
"2026-02-25 12:00:00",3677,4882
"2026-02-25 13:00:00",4108,4875
"2026-02-25 14:00:00",4424,4868
"2026-02-25 15:00:00",4778,4861
"2026-02-25 16:00:00",5200,4856
"2026-02-25 17:00:00",5739,4848
"2026-02-25 18:00:00",6211,4833
"2026-02-25 19:00:00",6475,4823
"2026-02-25 20:00:00",6532,4810
"2026-02-25 21:00:00",6436,4796
"2026-02-25 22:00:00",5970,4782
"2026-02-25 23:00:00",5637,4769
"2026-02-26 00:00:00",5745,4758
"2026-02-26 01:00:00",5878,4747
"2026-02-26 02:00:00",5896,4736
"2026-02-26 03:00:00",5586,4722
"2026-02-26 04:00:00",4976,4712
"2026-02-26 05:00:00",4312,4706
"2026-02-26 06:00:00",3645,4701
"2026-02-26 07:00:00",3140,4696
"2026-02-26 08:00:00",2977,4696
"2026-02-26 09:00:00",2935,4694
"2026-02-26 10:00:00",3039,4695
"2026-02-26 11:00:00",3197,4697
"2026-02-26 12:00:00",3521,4697
"2026-02-26 13:00:00",3914,4699
"2026-02-26 14:00:00",4279,4701
"2026-02-26 15:00:00",4702,4700
"2026-02-26 16:00:00",4996,4698
"2026-02-26 17:00:00",5387,4699
"2026-02-26 18:00:00",5986,4700
"2026-02-26 19:00:00",6187,4691
"2026-02-26 20:00:00",6204,4688
"2026-02-26 21:00:00",6106,4690
"2026-02-26 22:00:00",5645,4697
"2026-02-26 23:00:00",5344,4716
"2026-02-27 00:00:00",5469,4733
"2026-02-27 01:00:00",5574,4740
"2026-02-27 02:00:00",5540,4744
"2026-02-27 03:00:00",5336,4750
"2026-02-27 04:00:00",4810,4761
"2026-02-27 05:00:00",4179,4779
"2026-02-27 06:00:00",3533,4799
