"DateTime","Players","Average Players"
"2026-02-23 00:00:00",24956,23780
"2026-02-23 01:00:00",22976,23585
"2026-02-23 02:00:00",21963,23462
"2026-02-23 03:00:00",20896,23363
"2026-02-23 04:00:00",19174,23277
"2026-02-23 05:00:00",17719,23205
"2026-02-23 06:00:00",17409,23137
"2026-02-23 07:00:00",18127,23046
"2026-02-23 08:00:00",18921,22923
"2026-02-23 09:00:00",20137,22779
"2026-02-23 10:00:00",21455,22610
"2026-02-23 11:00:00",22858,22459
"2026-02-23 12:00:00",24046,22332
"2026-02-23 13:00:00",25706,22258
"2026-02-23 14:00:00",26975,22182
"2026-02-23 15:00:00",27639,22120
"2026-02-23 16:00:00",29310,22088
"2026-02-23 17:00:00",30009,22048
"2026-02-23 18:00:00",30506,22027
"2026-02-23 19:00:00",30222,21994
"2026-02-23 20:00:00",28832,21959
"2026-02-23 21:00:00",26268,21908
"2026-02-23 22:00:00",23317,21867
"2026-02-23 23:00:00",21308,21851
"2026-02-24 00:00:00",20262,21836
"2026-02-24 01:00:00",20042,21809
"2026-02-24 02:00:00",19641,21784
"2026-02-24 03:00:00",18940,21744
"2026-02-24 04:00:00",17583,21698
"2026-02-24 05:00:00",16248,21653
"2026-02-24 06:00:00",15367,21623
"2026-02-24 07:00:00",15254,21600
"2026-02-24 08:00:00",15515,21593
"2026-02-24 09:00:00",16080,21592
"2026-02-24 10:00:00",17785,21604
"2026-02-24 11:00:00",19700,21579
"2026-02-24 12:00:00",22139,21554
"2026-02-24 13:00:00",23704,21515
"2026-02-24 14:00:00",25303,21487
"2026-02-24 15:00:00",26620,21463
"2026-02-24 16:00:00",28088,21431
"2026-02-24 17:00:00",29226,21382
"2026-02-24 18:00:00",29437,21349
"2026-02-24 19:00:00",29136,21331
"2026-02-24 20:00:00",27430,21315
"2026-02-24 21:00:00",25194,21298
"2026-02-24 22:00:00",22941,21292
"2026-02-24 23:00:00",21023,21273
"2026-02-25 00:00:00",19630,21273
"2026-02-25 01:00:00",19459,21277
"2026-02-25 02:00:00",18653,21276
"2026-02-25 03:00:00",17801,21287
"2026-02-25 04:00:00",16479,21295
"2026-02-25 05:00:00",15534,21302
"2026-02-25 06:00:00",14860,21301
"2026-02-25 07:00:00",15191,21296
"2026-02-25 08:00:00",15631,21282
"2026-02-25 09:00:00",16506,21275
"2026-02-25 10:00:00",17296,21266
"2026-02-25 11:00:00",19126,21275
"2026-02-25 12:00:00",21246,21277
"2026-02-25 13:00:00",23055,21287
"2026-02-25 14:00:00",24737,21305
"2026-02-25 15:00:00",25843,21289
"2026-02-25 16:00:00",26860,21259
"2026-02-25 17:00:00",28428,21245
"2026-02-25 18:00:00",29029,21230
"2026-02-25 19:00:00",28797,21204
"2026-02-25 20:00:00",27054,21188
"2026-02-25 21:00:00",25052,21193
"2026-02-25 22:00:00",22432,21191
"2026-02-25 23:00:00",21060,21203
"2026-02-26 00:00:00",19749,21190
"2026-02-26 01:00:00",19503,21194
"2026-02-26 02:00:00",18999,21194
"2026-02-26 03:00:00",18079,21198
