"DateTime","Players","Average Players"
"2024-02-21 00:00:00",3938,1829
"2024-02-22 00:00:00",5520,2086
"2024-02-23 00:00:00",6778,2565
"2024-02-24 00:00:00",8039,3363
"2024-02-25 00:00:00",9039,3758
"2024-02-26 00:00:00",10283,3306
"2024-02-27 00:00:00",11342,3702
"2024-02-28 00:00:00",11413,3741
"2024-02-29 00:00:00",11051,3623
"2024-03-01 00:00:00",11057,3818
"2024-03-02 00:00:00",11052,4662
"2024-03-03 00:00:00",10861,4534
"2024-03-04 00:00:00",11091,3481
"2024-03-05 00:00:00",10506,3428
"2024-03-06 00:00:00",10270,3294
"2024-03-07 00:00:00",9814,3202
"2024-03-08 00:00:00",9517,3470
"2024-03-09 00:00:00",10318,4339
"2024-03-10 00:00:00",10201,4329
"2024-03-11 00:00:00",10189,3257
"2024-03-12 00:00:00",10029,3213
"2024-03-13 00:00:00",9938,3225
"2024-03-14 00:00:00",9413,3109
"2024-03-15 00:00:00",9610,3288
"2024-03-16 00:00:00",9589,3986
"2024-03-17 00:00:00",9590,4068
"2024-03-18 00:00:00",9428,3045
"2024-03-19 00:00:00",9383,3014
"2024-03-20 00:00:00",8821,2875
"2024-03-21 00:00:00",8612,2840
"2024-03-22 00:00:00",8614,2961
"2024-03-23 00:00:00",9167,3865
"2024-03-24 00:00:00",9076,3858
"2024-03-25 00:00:00",8934,2926
"2024-03-26 00:00:00",8672,2871
"2024-03-27 00:00:00",8256,2763
"2024-03-28 00:00:00",8010,2664
"2024-03-29 00:00:00",7860,2796
"2024-03-30 00:00:00",8086,3389
"2024-03-31 00:00:00",8085,3440
"2024-04-01 00:00:00",8144,2699
"2024-04-02 00:00:00",8061,2754
"2024-04-03 00:00:00",7719,2849
"2024-04-04 00:00:00",8059,3462
"2024-04-05 00:00:00",7888,3420
"2024-04-06 00:00:00",8080,3496
"2024-04-07 00:00:00",8361,2921
"2024-04-08 00:00:00",8104,2718
"2024-04-09 00:00:00",7848,2652
"2024-04-10 00:00:00",7713,2587
"2024-04-11 00:00:00",7142,2474
"2024-04-12 00:00:00",7529,2735
"2024-04-13 00:00:00",7914,3359
"2024-04-14 00:00:00",7479,3211
"2024-04-15 00:00:00",7195,2348
"2024-04-16 00:00:00",7065,2393
"2024-04-17 00:00:00",6902,2343
"2024-04-18 00:00:00",6767,2308
