"DateTime","Players","Average Players"
"2025-03-06 00:00:00",32471,25955
"2025-03-07 00:00:00",197434,73140
"2025-03-08 00:00:00",254756,116706
"2025-03-09 00:00:00",259003,119293
"2025-03-10 00:00:00",239993,76100
"2025-03-11 00:00:00",234470,71549
"2025-03-12 00:00:00",219149,67575
"2025-03-13 00:00:00",200913,62365
"2025-03-14 00:00:00",210068,70475
"2025-03-15 00:00:00",220664,95003
"2025-03-16 00:00:00",199575,90737
"2025-03-17 00:00:00",147250,50250
"2025-03-18 00:00:00",157956,47827
"2025-03-19 00:00:00",145300,44649
"2025-03-20 00:00:00",129612,40702
"2025-03-21 00:00:00",139620,46480
"2025-03-22 00:00:00",149226,65131
"2025-03-23 00:00:00",130307,60879
"2025-03-24 00:00:00",105079,34616
"2025-03-25 00:00:00",96961,31127
"2025-03-26 00:00:00",88392,28721
"2025-03-27 00:00:00",81314,26842
"2025-03-28 00:00:00",93651,31515
"2025-03-29 00:00:00",104855,46442
"2025-03-30 00:00:00",92904,43137
"2025-03-31 00:00:00",73184,24811
"2025-04-01 00:00:00",66633,22298
"2025-04-02 00:00:00",60062,20349
"2025-04-03 00:00:00",65677,22650
"2025-04-04 00:00:00",72614,31635
"2025-04-05 00:00:00",71342,33862
"2025-04-06 00:00:00",62628,30200
"2025-04-07 00:00:00",50516,17159
"2025-04-08 00:00:00",48529,15744
"2025-04-09 00:00:00",44896,14841
"2025-04-10 00:00:00",41773,13987
"2025-04-11 00:00:00",52898,18028
"2025-04-12 00:00:00",64447,28763
"2025-04-13 00:00:00",52144,25048
"2025-04-14 00:00:00",38725,13694
"2025-04-15 00:00:00",35825,12573
"2025-04-16 00:00:00",34778,12262
"2025-04-17 00:00:00",31957,11932
"2025-04-18 00:00:00",41101,15545
"2025-04-19 00:00:00",45279,20598
"2025-04-20 00:00:00",37354,19286
"2025-04-21 00:00:00",33912,13082
"2025-04-22 00:00:00",28795,10512
"2025-04-23 00:00:00",26684,9637
"2025-04-24 00:00:00",26069,9514
"2025-04-25 00:00:00",31347,11519
"2025-04-26 00:00:00",32082,15737
"2025-04-27 00:00:00",29444,12976
"2025-04-28 00:00:00",23245,9060
"2025-04-29 00:00:00",21398,8311
"2025-04-30 00:00:00",25103,9956
"2025-05-01 00:00:00",30285,14634
"2025-05-02 00:00:00",28945,14522
"2025-05-03 00:00:00",30977,15926
"2025-05-04 00:00:00",32855,16541
"2025-05-05 00:00:00",23902,11926
"2025-05-06 00:00:00",21180,7885
"2025-05-07 00:00:00",20728,7502
"2025-05-08 00:00:00",21360,7760
"2025-05-09 00:00:00",25148,9236
"2025-05-10 00:00:00",29900,13578
"2025-05-11 00:00:00",24875,12411
"2025-05-12 00:00:00",18804,7261
"2025-05-13 00:00:00",18506,6856
"2025-05-14 00:00:00",18128,6693
"2025-05-15 00:00:00",17411,6503
"2025-05-16 00:00:00",20530,7834
"2025-05-17 00:00:00",26128,12074
"2025-05-18 00:00:00",23174,11843
"2025-05-19 00:00:00",17400,6857
"2025-05-20 00:00:00",17324,6491
"2025-05-21 00:00:00",16791,6206
"2025-05-22 00:00:00",16985,6256
"2025-05-23 00:00:00",20114,7529
"2025-05-24 00:00:00",24370,11179
"2025-05-25 00:00:00",21447,10831
"2025-05-26 00:00:00",17018,7112
"2025-05-27 00:00:00",13497,5820
"2025-05-28 00:00:00",15223,5898
"2025-05-29 00:00:00",15986,6205
"2025-05-30 00:00:00",17873,6955
"2025-05-31 00:00:00",21812,10674
"2025-06-01 00:00:00",23239,11946
"2025-06-02 00:00:00",17410,8568
